DATE_HOUR,HOURLYALTIMETERSETTING,HOURLYDEWPOINTTEMPF,HOURLYPRESENTWEATHERTYPE,HOURLYPRESSURETENDENCY,HOURLYRELATIVEHUMIDITY,HOURLYSEALEVELPRESSURE,HOURLYSKYCONDITIONS,HOURLYSTATIONPRESSURE,HOURLYVISIBILITY,HOURLYWETBULBTEMPF,HOURLYWINDSPEED,HOURLYDRYBULBTEMPF
2014-01-11 03,29.93,35.5,-1,3.0,68.0,29.895,1,29.28,10.0,41.0,9.0,45.5
2014-01-11 04,29.95,33.0,-1,4.443166074332871,59.0,29.94,1,29.31,10.0,41.0,10.0,47.0
2014-01-11 05,29.97,32.0,-1,1.0,61.0,29.97,0,29.33,10.0,40.0,6.0,45.0
2014-01-11 06,30.0,32.0,-1,1.0,63.0,29.985,0,29.36,10.0,39.0,6.5,44.0
2014-01-11 07,30.03,31.0,-1,4.443166074332871,70.0,30.03,0,29.39,10.0,36.0,3.0,40.0
2014-01-11 08,30.07,35.0,-1,3.0,61.0,30.07,0,29.43,10.0,43.0,3.0,48.0
2014-01-11 09,30.09,31.0,-1,3.0,46.5,30.08,0,29.455,10.0,46.0,8.0,52.5
2014-01-11 10,30.12,26.0,-1,4.443166074332871,29.0,30.11,0,29.48,10.0,50.0,9.0,58.0
2014-01-11 11,30.1,26.0,-1,0.0,26.0,30.09,0,29.46,10.0,53.0,9.0,61.0
2014-01-11 12,30.07,25.5,-1,4.443166074332871,24.0,30.075,0,29.46,10.0,55.5,12.0,63.0
2014-01-11 13,30.05,24.0,-1,4.443166074332871,19.0,30.04,0,29.41,10.0,62.0,13.0,68.0
2014-01-11 14,30.04,24.0,-1,6.0,19.0,30.04,0,29.4,10.0,62.0,16.0,68.0
2014-01-11 15,30.05,23.0,-1,6.0,18.0,30.04,0,29.42,10.0,63.0,15.0,68.5
2014-01-11 16,30.05,22.0,-1,4.443166074332871,18.0,30.04,0,29.41,10.0,62.0,11.0,67.0
2014-01-11 17,30.04,23.0,-1,0.0,23.0,30.04,0,29.4,10.0,54.0,6.0,61.0
2014-01-11 18,30.06,23.5,-1,4.443166074332871,26.0,30.045,0,29.425,10.0,51.0,3.0,58.5
2014-01-11 19,30.07,27.0,-1,4.443166074332871,38.0,30.07,0,29.43,10.0,45.0,5.0,52.0
2014-01-11 20,30.07,27.0,-1,0.0,39.0,30.07,0,29.43,10.0,44.0,7.0,51.0
2014-01-11 21,30.07,26.5,-1,4.443166074332871,40.0,30.065,0,29.445,10.0,43.0,6.0,50.0
2014-01-11 22,30.06,29.0,-1,4.443166074332871,51.0,30.05,0,29.42,10.0,40.0,7.0,46.0
2014-01-11 23,30.04,29.0,-1,8.0,54.0,30.04,0,29.4,10.0,39.0,13.0,45.0
2014-01-12 00,30.02,28.5,-1,8.0,52.0,30.025,0,29.405,10.0,39.5,13.0,45.5
2014-01-12 01,30.01,27.0,-1,4.443166074332871,53.0,30.0,0,29.37,10.0,37.0,10.0,43.0
2014-01-12 02,30.01,29.0,-1,6.0,54.0,30.0,0,29.37,10.0,39.0,11.0,45.0
2014-01-12 03,30.0,29.5,-1,6.0,56.0,29.995,0,29.38,10.0,39.0,10.0,44.5
2014-01-12 04,29.97,31.0,-1,4.443166074332871,60.0,29.97,0,29.33,10.0,39.0,13.0,44.0
2014-01-12 05,29.97,32.0,-1,8.0,61.0,29.96,0,29.33,10.0,40.0,11.0,45.0
2014-01-12 06,29.96,32.0,-1,8.0,63.0,29.96,1,29.34,10.0,39.0,11.0,44.0
2014-01-12 07,29.96,33.0,-1,4.443166074332871,59.0,29.96,1,29.32,10.0,41.0,14.0,47.0
2014-01-12 08,29.98,33.0,-1,3.0,47.0,29.98,1,29.34,10.0,46.0,13.0,53.0
2014-01-12 09,29.99,32.0,-1,3.0,41.0,29.985,1,29.36,10.0,48.5,18.0,56.0
2014-01-12 10,29.97,32.0,-1,4.443166074332871,30.0,29.97,1,29.33,10.0,56.0,24.0,64.0
2014-01-12 11,29.91,30.0,-1,8.0,23.0,29.91,1,29.27,10.0,61.0,24.0,69.0
2014-01-12 12,29.86,31.0,-1,8.0,23.0,29.88,1,29.26,10.0,62.5,25.0,70.5
2014-01-12 13,29.82,31.0,-1,4.443166074332871,20.0,29.81,2,29.18,10.0,67.0,31.0,74.0
2014-01-12 14,29.81,34.0,-1,6.0,24.0,29.8,1,29.18,10.0,65.0,28.0,73.0
2014-01-12 15,29.8,37.5,-1,6.0,29.5,29.8,1,29.18,10.0,63.0,26.5,71.5
2014-01-12 16,29.78,43.0,-1,4.443166074332871,43.0,29.77,1,29.15,10.0,57.0,28.0,66.0
2014-01-12 17,29.79,48.0,-1,5.0,56.0,29.78,1,29.16,10.0,56.0,24.0,64.0
2014-01-12 18,29.79,48.0,-1,5.0,58.0,29.78,3,29.17,10.0,55.5,24.5,63.0
2014-01-12 19,29.79,48.0,-1,4.443166074332871,63.0,29.78,3,29.16,10.0,54.0,21.0,61.0
2014-01-12 20,29.8,49.0,-1,3.0,67.0,29.79,3,29.16,10.0,54.0,20.0,60.0
2014-01-12 21,29.79,49.5,-1,3.0,68.5,29.785,1,29.175,10.0,54.5,20.5,60.0
2014-01-12 22,29.79,51.0,-1,4.443166074332871,72.0,29.78,1,29.16,10.0,55.0,24.0,60.0
2014-01-12 23,29.78,53.5,-1,8.0,76.5,29.77,3,29.15,10.0,56.5,23.0,61.0
2014-01-13 00,29.78,54.5,-1,8.0,76.5,29.765,4,29.16,10.0,57.5,22.5,62.0
2014-01-13 01,29.79,55.0,-1,4.443166074332871,78.0,29.77,3,29.16,10.0,58.0,14.0,62.0
2014-01-13 02,29.8,54.5,-1,3.0,83.5,29.78,1,29.16,10.0,56.5,9.0,59.5
2014-01-13 03,29.81,54.0,-1,3.0,83.0,29.785,1,29.185,10.0,56.0,9.0,59.0
2014-01-13 04,29.83,36.0,-1,4.443166074332871,49.0,29.82,1,29.19,10.0,48.0,20.0,55.0
2014-01-13 05,29.88,34.0,-1,3.0,52.0,29.87,2,29.24,10.0,44.0,16.0,51.0
2014-01-13 06,29.91,33.5,-1,3.0,52.0,29.89,1,29.27,10.0,43.5,16.0,50.5
2014-01-13 07,29.95,31.0,-1,4.443166074332871,50.0,29.95,0,29.31,10.0,42.0,18.0,49.0
2014-01-13 08,29.99,29.0,-1,3.0,44.0,29.99,0,29.35,10.0,43.0,20.0,50.0
2014-01-13 09,30.04,28.0,-1,3.0,40.5,30.01,0,29.39,10.0,44.0,20.0,51.5
2014-01-13 10,30.05,28.0,-1,4.443166074332871,33.0,30.04,0,29.41,10.0,49.0,20.0,57.0
2014-01-13 11,30.04,28.0,-1,0.0,31.0,30.03,0,29.4,10.0,51.0,17.0,59.0
2014-01-13 12,30.01,27.0,-1,4.443166074332871,28.0,30.015,0,29.4,10.0,52.5,18.5,60.5
2014-01-13 13,30.01,25.0,-1,4.443166074332871,24.0,30.0,0,29.37,10.0,56.0,21.0,63.0
2014-01-13 14,30.02,23.0,-1,5.0,22.0,30.01,0,29.38,10.0,56.0,24.0,63.0
2014-01-13 15,30.03,22.0,-1,5.0,21.0,30.015,0,29.4,10.0,56.5,21.0,63.0
2014-01-13 16,30.03,18.0,-1,4.443166074332871,18.0,30.03,0,29.39,10.0,57.0,18.0,62.0
2014-01-13 17,30.04,18.0,-1,1.0,22.0,30.03,0,29.4,10.0,51.0,9.0,57.0
2014-01-13 18,30.06,18.0,-1,1.0,22.0,30.045,0,29.425,10.0,51.0,8.5,57.0
2014-01-13 19,30.07,18.0,-1,4.443166074332871,24.0,30.06,0,29.43,10.0,47.0,9.0,54.0
2014-01-13 20,30.07,17.0,-1,0.0,22.0,30.06,0,29.43,10.0,49.0,9.0,55.0
2014-01-13 21,30.07,18.5,-1,4.443166074332871,27.0,30.06,0,29.445,10.0,45.5,7.5,52.0
2014-01-13 22,30.07,21.0,-1,4.443166074332871,39.0,30.06,0,29.43,10.0,38.0,7.0,45.0
2014-01-13 23,30.06,22.0,-1,8.0,45.0,30.06,0,29.42,10.0,36.0,10.0,42.0
2014-01-14 00,30.04,22.5,-1,8.0,46.0,30.05,0,29.425,10.0,36.0,10.0,42.0
2014-01-14 01,30.03,23.0,-1,4.443166074332871,55.0,30.02,0,29.39,10.0,33.0,8.0,38.0
2014-01-14 02,30.02,22.0,-1,6.0,50.0,30.01,0,29.38,10.0,34.0,10.0,39.0
2014-01-14 03,30.01,22.0,-1,6.0,49.5,30.005,0,29.39,10.0,34.0,10.0,39.5
2014-01-14 04,30.01,22.0,-1,4.443166074332871,59.0,30.01,0,29.37,10.0,31.0,9.0,35.0
2014-01-14 05,30.0,23.0,-1,6.0,59.0,30.0,0,29.36,10.0,32.0,10.0,36.0
2014-01-14 06,30.01,23.5,-1,6.0,63.0,30.005,1,29.38,10.0,31.0,9.5,35.0
2014-01-14 07,30.03,24.0,-1,4.443166074332871,64.0,30.03,1,29.39,10.0,31.0,9.0,35.0
2014-01-14 08,30.05,26.0,-1,3.0,53.0,30.04,1,29.41,10.0,36.0,6.0,42.0
2014-01-14 09,30.06,24.5,-1,3.0,42.5,30.05,1,29.43,10.0,40.5,7.5,47.0
2014-01-14 10,30.09,23.0,-1,4.443166074332871,27.0,30.09,1,29.45,10.0,50.0,6.0,57.0
2014-01-14 11,30.06,19.0,-1,0.0,22.0,30.06,1,29.42,10.0,52.0,5.0,58.0
2014-01-14 12,30.04,20.0,-1,4.443166074332871,21.5,30.05,1,29.425,10.0,54.0,8.0,60.0
2014-01-14 13,30.04,26.0,-1,4.443166074332871,24.0,30.04,1,29.4,10.0,57.0,16.0,64.0
2014-01-14 14,30.06,31.0,-1,5.0,29.0,30.06,1,29.42,10.0,56.0,22.0,64.0
2014-01-14 15,30.09,32.0,-1,5.0,31.0,30.075,1,29.45,10.0,55.0,18.5,63.5
2014-01-14 16,30.14,33.0,-1,4.443166074332871,35.0,30.13,1,29.5,10.0,53.0,16.0,61.0
2014-01-14 17,30.19,31.0,-1,3.0,39.0,30.19,3,29.55,10.0,48.0,20.0,56.0
2014-01-14 18,30.24,30.0,-1,3.0,39.5,30.215,1,29.585,10.0,46.5,17.0,54.5
2014-01-14 19,30.28,20.0,-1,4.443166074332871,29.0,30.29,1,29.64,10.0,44.0,17.0,51.0
2014-01-14 20,30.31,21.0,-1,1.0,33.0,30.31,1,29.67,10.0,42.0,18.0,49.0
2014-01-14 21,30.34,19.5,-1,1.0,32.0,30.32,1,29.695,10.0,41.0,17.5,48.0
2014-01-14 22,30.34,16.0,-1,4.443166074332871,32.0,30.34,1,29.7,10.0,38.0,11.0,44.0
2014-01-14 23,30.34,18.0,-1,1.0,38.0,30.34,1,29.7,10.0,36.0,10.0,42.0
2014-01-15 00,30.34,18.0,-1,1.0,41.0,30.34,1,29.71,10.0,34.0,9.0,40.0
2014-01-15 01,30.34,17.0,-1,4.443166074332871,41.0,30.34,2,29.7,10.0,33.0,10.0,39.0
2014-01-15 02,30.35,17.0,-1,3.0,41.0,30.34,1,29.7,10.0,33.0,13.0,39.0
2014-01-15 03,30.35,16.5,-1,3.0,40.0,30.345,1,29.715,10.0,33.0,12.0,39.0
2014-01-15 04,30.36,17.0,-1,4.443166074332871,44.0,30.36,1,29.72,10.0,32.0,11.0,37.0
2014-01-15 05,30.36,18.0,-1,1.0,46.0,30.36,1,29.72,10.0,32.0,14.0,37.0
2014-01-15 06,30.37,18.5,-1,1.0,48.0,30.365,1,29.735,10.0,31.5,12.5,36.5
2014-01-15 07,30.38,20.0,-1,4.443166074332871,54.0,30.38,1,29.73,10.0,30.0,11.0,35.0
2014-01-15 08,30.4,21.0,-1,3.0,48.0,30.4,1,29.75,10.0,33.0,10.0,39.0
2014-01-15 09,30.41,21.5,-1,3.0,46.5,30.405,1,29.77,10.0,34.5,9.0,40.5
2014-01-15 10,30.39,22.0,-1,4.443166074332871,38.0,30.39,1,29.75,10.0,39.0,8.0,46.0
2014-01-15 11,30.36,21.0,-1,8.0,34.0,30.36,0,29.72,10.0,41.0,8.0,48.0
2014-01-15 12,30.3,21.0,-1,8.0,32.5,30.335,0,29.7,10.0,42.5,8.5,49.5
2014-01-15 13,30.26,20.0,-1,4.443166074332871,27.0,30.27,1,29.62,10.0,46.0,6.0,53.0
2014-01-15 14,30.23,22.0,-1,6.0,27.0,30.23,1,29.59,10.0,49.0,10.0,56.0
2014-01-15 15,30.2,21.5,-1,6.0,26.0,30.21,1,29.59,10.0,49.5,9.5,56.5
2014-01-15 16,30.18,21.0,-1,4.443166074332871,25.0,30.18,1,29.54,10.0,50.0,7.0,57.0
2014-01-15 17,30.15,23.0,-1,6.0,35.0,30.15,2,29.51,10.0,43.0,7.0,50.0
2014-01-15 18,30.14,23.5,-1,6.0,38.0,30.15,3,29.52,10.0,41.5,7.5,48.5
2014-01-15 19,30.12,24.0,-1,4.443166074332871,42.0,30.13,2,29.48,10.0,39.0,9.0,46.0
2014-01-15 20,30.11,25.0,-1,8.0,42.0,30.11,2,29.47,10.0,40.0,10.0,47.0
2014-01-15 21,30.11,24.5,-1,8.0,43.5,30.115,1,29.485,10.0,39.0,9.0,45.5
2014-01-15 22,30.11,25.0,-1,4.443166074332871,47.0,30.11,1,29.47,10.0,38.0,7.0,44.0
2014-01-15 23,30.08,26.0,-1,8.0,55.0,30.09,3,29.44,10.0,36.0,9.0,41.0
2014-01-16 00,30.06,26.0,-1,8.0,52.0,30.075,3,29.445,10.0,37.0,11.5,42.5
2014-01-16 01,30.04,26.0,-1,4.443166074332871,53.0,30.04,2,29.4,10.0,36.0,9.0,42.0
2014-01-16 02,30.02,27.0,-1,6.0,57.0,30.02,1,29.38,10.0,36.0,10.0,41.0
2014-01-16 03,30.02,26.5,-1,6.0,58.5,30.015,1,29.395,10.0,35.0,8.5,40.0
2014-01-16 04,30.0,26.0,-1,4.443166074332871,65.0,30.0,1,29.36,10.0,33.0,8.0,37.0
2014-01-16 05,30.0,26.0,-1,5.0,67.0,30.01,1,29.36,10.0,32.0,7.0,36.0
2014-01-16 06,30.02,26.5,-1,5.0,66.0,30.015,1,29.385,10.0,33.0,6.0,37.0
2014-01-16 07,30.04,26.0,-1,4.443166074332871,70.0,30.04,1,29.4,10.0,32.0,3.0,35.0
2014-01-16 08,30.06,29.0,-1,3.0,58.0,30.06,2,29.42,10.0,38.0,8.0,43.0
2014-01-16 09,30.09,28.5,-1,3.0,50.5,30.07,2,29.45,10.0,40.5,8.0,46.5
2014-01-16 10,30.1,27.0,-1,4.443166074332871,33.0,30.1,2,29.46,10.0,48.0,13.0,56.0
2014-01-16 11,30.09,28.0,-1,0.0,31.0,30.09,1,29.45,10.0,51.0,8.0,59.0
2014-01-16 12,30.07,29.5,-1,4.443166074332871,30.5,30.075,1,29.455,10.0,53.0,8.0,61.0
2014-01-16 13,30.07,30.0,-1,4.443166074332871,28.0,30.06,1,29.43,10.0,56.0,17.0,64.0
2014-01-16 14,30.08,31.0,-1,5.0,29.0,30.07,1,29.44,10.0,56.0,8.0,64.0
2014-01-16 15,30.08,29.0,-1,5.0,26.5,30.075,3,29.455,10.0,57.0,11.5,64.5
2014-01-16 16,30.09,26.0,-1,4.443166074332871,24.0,30.09,3,29.45,10.0,57.0,11.0,64.0
2014-01-16 17,30.1,20.0,-1,3.0,22.0,30.09,2,29.46,10.0,52.0,11.0,59.0
2014-01-16 18,30.11,20.5,-1,3.0,23.0,30.1,1,29.48,10.0,51.5,9.5,58.5
2014-01-16 19,30.14,19.0,-1,4.443166074332871,25.0,30.14,0,29.5,10.0,47.0,11.0,54.0
2014-01-16 20,30.16,15.0,-1,3.0,21.0,30.16,3,29.52,10.0,48.0,13.0,54.0
2014-01-16 21,30.18,13.5,-1,3.0,20.0,30.17,2,29.545,10.0,48.0,13.0,53.5
2014-01-16 22,30.19,9.0,-1,4.443166074332871,17.0,30.19,4,29.55,10.0,48.0,15.0,53.0
2014-01-16 23,30.195,10.0,-1,1.0,19.0,30.19,4,29.555,10.0,46.0,12.0,51.0
2014-01-17 00,30.2,11.0,-1,1.0,20.6666666667,30.19,3,29.57,8.0,44.6666666667,12.666666666700001,50.3333333333
2014-01-17 01,30.21,9.0,-1,4.443166074332871,17.0,30.2,2,29.57,8.0,47.0,15.0,52.0
2014-01-17 02,30.23,8.0,-1,3.0,17.0,30.22,1,29.59,8.0,47.0,11.0,52.0
2014-01-17 03,30.24,9.5,-1,3.0,18.5,30.23,1,29.61,8.0,46.5,10.5,51.5
2014-01-17 04,30.26,10.0,-1,4.443166074332871,20.0,30.25,1,29.62,8.0,45.0,16.0,50.0
2014-01-17 05,30.29,15.0,-1,3.0,28.0,30.29,4,29.65,10.0,41.0,15.0,47.0
2014-01-17 06,30.3,14.5,-1,3.0,29.0,30.295,3,29.67,10.0,39.5,14.5,45.5
2014-01-17 07,30.33,15.0,-1,4.443166074332871,36.0,30.32,2,29.69,10.0,34.0,10.0,40.0
2014-01-17 08,30.35,15.0,-1,3.0,31.0,30.35,1,29.7,10.0,38.0,14.0,44.0
2014-01-17 09,30.37,14.0,-1,3.0,28.5,30.36,1,29.73,10.0,39.0,13.5,45.0
2014-01-17 10,30.38,12.0,-1,4.443166074332871,22.0,30.38,1,29.73,10.0,43.0,14.0,49.0
2014-01-17 11,30.35,12.0,-1,0.0,21.0,30.35,2,29.7,10.0,45.0,14.0,51.0
2014-01-17 12,30.3,11.0,-1,4.443166074332871,19.5,30.325,1,29.695,10.0,46.0,14.0,51.5
2014-01-17 13,30.27,9.0,-1,4.443166074332871,17.0,30.27,1,29.63,10.0,48.0,11.0,53.0
2014-01-17 14,30.27,9.5,-1,6.0,16.0,30.26,1,29.63,10.0,50.0,12.0,54.5
2014-01-17 15,30.25,9.5,-1,6.0,16.0,30.255,1,29.63,10.0,50.5,12.5,55.0
2014-01-17 16,30.25,11.0,-1,4.443166074332871,18.0,30.25,1,29.61,10.0,49.0,7.0,54.0
2014-01-17 17,30.25,11.0,-1,5.0,21.0,30.25,3,29.61,10.0,43.0,7.0,49.0
2014-01-17 18,30.25,11.0,-1,5.0,21.0,30.25,1,29.62,10.0,43.0,3.5,49.0
2014-01-17 19,30.25,12.0,-1,4.443166074332871,24.0,30.25,1,29.61,10.0,41.0,3.0,47.0
2014-01-17 20,30.24,15.0,-1,8.0,32.0,30.24,0,29.6,10.0,37.0,5.0,43.0
2014-01-17 21,30.23,15.5,-1,8.0,33.5,30.235,0,29.605,10.0,36.5,6.0,42.5
2014-01-17 22,30.21,18.0,-1,4.443166074332871,43.0,30.21,0,29.57,10.0,33.0,10.0,39.0
2014-01-17 23,30.19,18.0,-1,8.0,44.0,30.19,0,29.55,10.0,32.0,9.0,38.0
2014-01-18 00,30.17,18.0,-1,8.0,44.0,30.18,0,29.55,10.0,32.0,8.5,38.0
2014-01-18 01,30.18,18.0,-1,4.443166074332871,43.0,30.18,0,29.54,10.0,33.0,7.0,39.0
2014-01-18 02,30.17,18.0,-1,6.0,44.0,30.17,0,29.53,10.0,32.0,9.0,38.0
2014-01-18 03,30.16,18.5,-1,6.0,44.5,30.165,0,29.54,10.0,32.5,9.5,38.5
2014-01-18 04,30.15,19.0,-1,4.443166074332871,46.0,30.15,0,29.51,10.0,32.0,10.0,38.0
2014-01-18 05,30.14,20.0,-1,6.0,46.0,30.14,0,29.5,10.0,33.0,10.0,39.0
2014-01-18 06,30.14,20.5,-1,6.0,44.0,30.14,1,29.515,10.0,35.0,12.0,41.0
2014-01-18 07,30.14,22.0,-1,4.443166074332871,57.0,30.14,1,29.5,10.0,31.0,10.0,36.0
2014-01-18 08,30.15,22.0,-1,3.0,37.0,30.15,1,29.51,10.0,40.0,16.0,47.0
2014-01-18 09,30.16,22.5,-1,2.0,34.5,30.155,1,29.53,10.0,42.5,15.0,49.5
2014-01-18 10,30.15,22.0,-1,4.443166074332871,25.0,30.15,0,29.51,10.0,51.0,21.0,58.0
2014-01-18 11,30.12,22.0,-1,8.0,22.0,30.12,0,29.48,10.0,54.0,21.0,61.0
2014-01-18 12,30.08,23.0,-1,8.0,22.0,30.1,0,29.475,10.0,55.5,18.5,62.5
2014-01-18 13,30.05,25.0,-1,4.443166074332871,20.0,30.04,0,29.41,10.0,61.0,10.0,67.0
2014-01-18 14,30.04,26.0,-1,6.0,21.0,30.03,0,29.4,10.0,61.0,11.0,68.0
2014-01-18 15,30.04,26.0,-1,6.0,21.0,30.03,1,29.415,10.0,61.0,14.0,68.0
2014-01-18 16,30.04,27.0,-1,4.443166074332871,21.0,30.03,1,29.4,10.0,61.0,11.0,68.0
2014-01-18 17,30.05,27.0,-1,3.0,25.0,30.04,1,29.41,10.0,56.0,9.0,64.0
2014-01-18 18,30.07,27.0,-1,3.0,25.5,30.05,1,29.435,10.0,55.0,8.5,63.0
2014-01-18 19,30.09,28.0,-1,4.443166074332871,31.0,30.09,1,29.45,10.0,51.0,10.0,59.0
2014-01-18 20,30.12,28.0,-1,3.0,33.0,30.11,1,29.48,10.0,49.0,14.0,57.0
2014-01-18 21,30.15,28.0,-1,3.0,38.0,30.13,0,29.51,10.0,46.0,11.5,53.5
2014-01-18 22,30.17,26.0,-1,4.443166074332871,38.0,30.17,0,29.53,10.0,44.0,11.0,51.0
2014-01-18 23,30.18,27.0,-1,1.0,47.0,30.18,0,29.54,10.0,40.0,11.0,46.0
2014-01-19 00,30.18,26.5,-1,1.0,48.0,30.18,0,29.555,10.0,39.0,11.0,45.0
2014-01-19 01,30.2,27.0,-1,4.443166074332871,51.0,30.19,0,29.56,10.0,38.0,9.0,44.0
2014-01-19 02,30.23,25.0,-1,3.0,51.0,30.22,0,29.59,10.0,36.0,8.0,42.0
2014-01-19 03,30.24,24.5,-1,3.0,51.0,30.225,0,29.61,10.0,35.5,7.5,41.5
2014-01-19 04,30.24,23.0,-1,4.443166074332871,51.0,30.23,0,29.6,10.0,34.0,8.0,40.0
2014-01-19 05,30.25,23.0,-1,3.0,51.0,30.24,0,29.61,10.0,34.0,8.0,40.0
2014-01-19 06,30.26,23.0,-1,3.0,51.0,30.25,0,29.625,10.0,34.0,9.0,40.0
2014-01-19 07,30.28,23.0,-1,4.443166074332871,53.0,30.28,0,29.64,10.0,34.0,10.0,39.0
2014-01-19 08,30.28,25.0,-1,1.0,47.0,30.28,0,29.64,10.0,38.0,8.0,44.0
2014-01-19 09,30.3,25.0,-1,1.0,42.5,30.29,0,29.66,10.0,40.5,5.5,47.0
2014-01-19 10,30.3,25.0,-1,4.443166074332871,34.0,30.3,0,29.66,10.0,46.0,0.0,53.0
2014-01-19 11,30.27,27.0,-1,8.0,33.0,30.27,0,29.63,10.0,48.0,3.0,56.0
2014-01-19 12,30.22,26.5,-1,8.0,30.5,30.245,0,29.615,10.0,49.5,4.5,57.5
2014-01-19 13,30.19,24.0,-1,4.443166074332871,24.0,30.19,0,29.55,10.0,54.0,10.0,61.0
2014-01-19 14,30.16,24.0,-1,6.0,23.0,30.15,0,29.52,10.0,56.0,11.0,63.0
2014-01-19 15,30.13,24.0,-1,6.0,22.0,30.14,0,29.52,10.0,57.0,10.5,64.0
2014-01-19 16,30.11,22.0,-1,4.443166074332871,20.0,30.1,0,29.47,10.0,58.0,8.0,64.0
2014-01-19 17,30.09,25.0,-1,6.0,29.0,30.09,1,29.45,10.0,49.0,9.0,57.0
2014-01-19 18,30.09,25.5,-1,6.0,30.5,30.09,1,29.465,10.0,48.5,11.0,56.5
2014-01-19 19,30.08,26.0,-1,4.443166074332871,38.0,30.08,1,29.44,10.0,44.0,10.0,51.0
2014-01-19 20,30.07,27.0,-1,8.0,46.0,30.07,1,29.43,10.0,40.0,11.0,47.0
2014-01-19 21,30.06,27.5,-1,8.0,45.0,30.065,1,29.44,10.0,41.0,10.5,48.0
2014-01-19 22,30.06,28.0,-1,4.443166074332871,48.0,30.06,1,29.42,10.0,41.0,9.0,47.0
2014-01-19 23,30.04,28.0,-1,8.0,46.0,30.03,1,29.4,10.0,41.0,13.0,48.0
2014-01-20 00,30.01,28.0,-1,8.0,47.0,30.02,0,29.4,10.0,41.0,11.0,47.5
2014-01-20 01,29.98,29.0,-1,4.443166074332871,51.0,29.97,0,29.34,10.0,40.0,10.0,46.0
2014-01-20 02,29.96,28.0,-1,6.0,44.0,29.95,1,29.32,10.0,42.0,11.0,49.0
2014-01-20 03,29.95,28.0,-1,6.0,48.0,29.945,1,29.33,10.0,40.5,10.5,47.0
2014-01-20 04,29.93,29.0,-1,4.443166074332871,58.0,29.92,0,29.29,10.0,38.0,9.0,43.0
2014-01-20 05,29.91,29.0,-1,6.0,58.0,29.91,0,29.27,10.0,38.0,9.0,43.0
2014-01-20 06,29.92,29.5,-1,6.0,59.0,29.915,1,29.29,10.0,38.0,9.0,43.0
2014-01-20 07,29.91,30.0,-1,4.443166074332871,58.0,29.91,1,29.27,10.0,39.0,9.0,44.0
2014-01-20 08,29.9,32.0,-1,8.0,52.0,29.9,1,29.26,10.0,43.0,10.0,49.0
2014-01-20 09,29.92,33.0,-1,8.0,48.0,29.905,1,29.285,10.0,45.5,9.5,52.5
2014-01-20 10,29.92,36.0,-1,4.443166074332871,38.0,29.91,1,29.28,10.0,53.0,9.0,62.0
2014-01-20 11,29.89,37.0,-1,8.0,33.0,29.88,1,29.25,10.0,58.0,10.0,67.0
2014-01-20 12,29.86,36.5,-1,8.0,31.0,29.865,1,29.25,10.0,59.5,9.0,68.5
2014-01-20 13,29.84,33.0,-1,4.443166074332871,23.0,29.83,1,29.21,10.0,65.0,8.0,73.0
2014-01-20 14,29.86,32.0,-1,5.0,23.0,29.84,1,29.22,10.0,64.0,9.0,72.0
2014-01-20 15,29.88,31.0,-1,5.0,22.0,29.855,1,29.245,10.0,64.5,11.0,72.0
2014-01-20 16,29.91,31.0,-1,4.443166074332871,23.0,29.9,0,29.27,10.0,62.0,11.0,70.0
2014-01-20 17,29.96,30.0,-1,3.0,28.0,29.96,0,29.32,10.0,56.0,13.0,64.0
2014-01-20 18,30.02,30.5,-1,3.0,32.0,29.985,0,29.365,10.0,53.0,10.0,61.0
2014-01-20 19,30.07,29.0,-1,4.443166074332871,30.0,30.06,0,29.43,10.0,53.0,18.0,61.0
2014-01-20 20,30.12,28.0,-1,1.0,30.0,30.12,0,29.48,10.0,52.0,17.0,60.0
2014-01-20 21,30.16,26.5,-1,1.0,29.0,30.135,0,29.515,10.0,51.0,17.0,59.0
2014-01-20 22,30.2,24.0,-1,4.443166074332871,29.0,30.19,0,29.56,10.0,49.0,21.0,56.0
2014-01-20 23,30.22,24.0,-1,1.0,32.0,30.21,0,29.58,10.0,46.0,18.0,53.0
2014-01-21 00,30.23,23.5,-1,1.0,32.5,30.215,0,29.595,10.0,45.0,16.5,52.0
2014-01-21 01,30.26,25.0,-1,4.443166074332871,42.0,30.25,0,29.62,10.0,40.0,11.0,47.0
2014-01-21 02,30.29,23.0,-1,3.0,39.0,30.28,0,29.65,10.0,40.0,16.0,47.0
2014-01-21 03,30.31,22.5,-1,3.0,38.5,30.295,0,29.675,10.0,39.5,15.0,46.5
2014-01-21 04,30.33,22.0,-1,4.443166074332871,41.0,30.32,0,29.69,10.0,38.0,14.0,44.0
2014-01-21 05,30.35,22.0,-1,1.0,47.0,30.35,0,29.7,10.0,35.0,10.0,41.0
2014-01-21 06,30.37,21.0,-1,1.0,46.0,30.36,0,29.73,10.0,34.5,12.5,40.5
2014-01-21 07,30.4,17.0,-1,4.443166074332871,41.0,30.4,0,29.75,10.0,33.0,16.0,39.0
2014-01-21 08,30.42,14.0,-1,3.0,36.0,30.42,0,29.78,10.0,33.0,21.0,39.0
2014-01-21 09,30.44,12.5,-1,3.0,32.5,30.43,0,29.795,10.0,34.0,21.0,40.0
2014-01-21 10,30.45,10.0,-1,4.443166074332871,27.0,30.45,0,29.81,10.0,36.0,18.0,42.0
