DATE_HOUR,DAILYSUNRISE,DAILYSUNSET,HOURLYALTIMETERSETTING,HOURLYDEWPOINTTEMPF,HOURLYDRYBULBTEMPF,HOURLYPRECIP,HOURLYPRESENTWEATHERTYPE,HOURLYPRESSURECHANGE,HOURLYPRESSURETENDENCY,HOURLYRELATIVEHUMIDITY,HOURLYSEALEVELPRESSURE,HOURLYSKYCONDITIONS,HOURLYSTATIONPRESSURE,HOURLYVISIBILITY,HOURLYWETBULBTEMPF,HOURLYWINDDIRECTION,HOURLYWINDGUSTSPEED,HOURLYWINDSPEED
2014-01-07 23,732.0,1738.0,30.2733333333,14.6666666667,38.6666666667,0.0,,0.04,8.0,37.6666666667,30.27,BKN:07 29::BKN:07 31::BKN:07 31,29.6333333333,10.0,32.6666666667,166.666666667,,13.3333333333
2014-01-08 00,732.0,1738.0,30.25,15.5,41.0,0.0,,0.04,8.0,35.5,30.26,OVC:08 32,29.63,10.0,35.0,175.0,26.0,16.0
2014-01-08 01,732.0,1738.0,30.24,18.0,42.0,0.0,,,,38.0,30.24,OVC:08 31,29.6,10.0,36.0,180.0,,20.0
2014-01-08 02,732.0,1738.0,30.23,21.0,42.5,0.0,,0.02,6.0,42.5,30.23,OVC:08 28::OVC:08 28,29.59,10.0,36.5,170.0,,16.0
2014-01-08 03,732.0,1738.0,30.23,23.5,42.0,0.0,,0.02,6.0,48.0,30.23,OVC:08 27,29.605,10.0,36.0,170.0,24.0,16.5
2014-01-08 04,732.0,1738.0,30.2,31.0,41.0,0.0,,,,67.0,30.21,OVC:08 21,29.56,10.0,37.0,170.0,22.0,11.0
2014-01-08 05,732.0,1738.0,30.2,32.0,41.0,0.0,,0.03,8.0,70.0,30.2,OVC:08 18,29.56,10.0,37.0,170.0,,11.0
2014-01-08 06,732.0,1738.0,30.19,33.3333333333,40.3333333333,,-DZ:01 |DZ:51 |::-DZ:01 |DZ:51 |,0.03,8.0,76.0,30.2,OVC:08 13::OVC:08 11,29.5633333333,6.0,37.0,163.333333333,,13.6666666667
2014-01-08 07,732.0,1738.0,30.2,35.0,39.5,,-DZ:01 |DZ:51 |::-DZ:01 BR:1 |DZ:51 |,,,84.5,30.21,BKN:07 9 OVC:08 11::OVC:08 9,29.56,6.5,37.5,160.0,,14.5
2014-01-08 08,732.0,1738.0,30.21,35.5,39.0,,-DZ:01 BR:1 |DZ:51 |::-DZ:01 BR:1 |DZ:51 |,-0.02,3.0,87.5,30.23,OVC:08 9::OVC:08 7,29.57,2.25,37.5,160.0,,15.0
2014-01-08 09,732.0,1738.0,30.22,36.5,39.5,,||DZ:51::-DZ:01 BR:1 |DZ:51 |,-0.02,3.0,89.0,30.225,OVC:08 6,29.59,2.0,38.5,160.0,,15.5
2014-01-08 10,732.0,1738.0,30.22,37.0,40.0,,-DZ:01 BR:1 |DZ:51 |,,,89.0,30.22,OVC:08 7,29.58,2.0,39.0,160.0,,14.0
2014-01-08 11,732.0,1738.0,30.19,38.5,41.0,0.01,-DZ:01 BR:1 |DZ:51 |::-DZ:01 BR:1 |DZ:51 |,0.03,8.0,91.0,30.19,OVC:08 5::OVC:08 5,29.55,1.0,40.0,155.0,,11.5
2014-01-08 12,732.0,1738.0,30.155,39.3333333333,41.3333333333,0.01,||DZ:51::-DZ:01 BR:1 |DZ:51 |::-DZ:01 BR:1 |DZ:51 |,0.03,8.0,92.6666666667,30.17,OVC:08 4::OVC:08 4,29.5333333333,1.0,40.3333333333,150.0,,10.0
2014-01-08 13,732.0,1738.0,30.125,40.5,42.5,0.01,-DZ:01 BR:1 |DZ:51 |::-DZ:01 BR:1 |DZ:51 |,,,92.5,30.13,OVC:08 5::OVC:08 5,29.485,1.0,41.5,155.0,,10.5
2014-01-08 14,732.0,1738.0,30.11,42.5,44.5,0.01,-DZ:01 BR:1 |DZ:51 |::-DZ:01 BR:1 |DZ:51 |,,6.0,93.0,30.11,OVC:08 4::OVC:08 4,29.47,1.0,43.5,150.0,,10.0
2014-01-08 15,732.0,1738.0,30.1,42.6666666667,44.6666666667,,||DZ:51::-DZ:01 BR:1 |DZ:51 |::-DZ:01 BR:1 |DZ:51 |,0.04,6.0,93.0,30.105,OVC:08 5::OVC:08 5,29.4733333333,1.0,43.6666666667,150.0,,12.0
2014-01-08 16,732.0,1738.0,30.1,44.0,46.0,,-DZ:01 BR:1 |DZ:51 |,,,91.6666666667,30.11,OVC:08 5::OVC:08 5::OVC:08 5,29.46,2.66666666667,44.6666666667,150.0,,10.3333333333
2014-01-08 17,732.0,1738.0,30.1125,44.5,46.0,,BR:1 ||::-DZ:01 BR:1 |DZ:51 |::-DZ:01 BR:1 |DZ:51 |::-DZ:01 BR:1 |DZ:51 |,,3.0,94.5,30.12,OVC:08 5::OVC:08 5::OVC:08 3::OVC:08 3,29.4725,1.625,45.0,145.0,,6.5
2014-01-08 18,732.0,1739.0,30.13,45.5,46.5,0.01,||DZ:51::-DZ:01 BR:1 |DZ:51 |,-0.01,3.0,96.5,30.125,OVC:08 3,29.5,1.5,45.5,130.0,,6.0
2014-01-08 19,732.0,1739.0,30.15,46.0,47.0,0.01,-DZ:01 BR:1 |DZ:51 |,,,97.0,30.15,OVC:08 3,29.51,1.5,46.0,90.0,,6.0
2014-01-08 20,732.0,1739.0,30.17,46.0,47.0,0.02,-DZ:01 BR:1 |DZ:51 |,,3.0,97.0,30.17,OVC:08 2,29.53,1.0,46.0,110.0,,7.0
2014-01-08 21,732.0,1739.0,30.17,46.0,47.0,0.03,||DZ:51::-RA:02 BR:1 |RA:61 |,-0.05,3.0,97.0,30.17,OVC:08 2,29.545,1.0,46.0,115.0,,8.0
2014-01-08 22,732.0,1739.0,30.16,46.0,48.0,0.02,BR:1 ||,,,93.0,30.17,OVC:08 2,29.52,1.0,47.0,130.0,,9.0
2014-01-08 23,732.0,1739.0,30.15,46.0,48.0,0.01,BR:1 ||,,8.0,93.0,30.15,OVC:08 3,29.51,1.0,47.0,130.0,,9.0
2014-01-09 00,732.0,1739.0,30.15,46.0,48.0,0.01,-RA:02 BR:1 |RA:61 |,0.02,8.0,93.0,30.15,OVC:08 2,29.525,1.0,47.0,115.0,,7.0
2014-01-09 01,732.0,1739.0,30.15,46.0,47.0,0.04,-DZ:01 BR:1 |DZ:51 |,,,97.0,30.15,OVC:08 2,29.51,1.0,46.0,110.0,,7.0
2014-01-09 02,732.0,1739.0,30.145,46.0,47.0,0.01,-DZ:01 BR:1 |s DZ:51 s |::-DZ:01 BR:1 |s DZ:51 s |,,8.0,97.0,30.14,OVC:08 2::OVC:08 2,29.505,0.5,46.0,105.0,,7.0
2014-01-09 03,732.0,1739.0,30.14,46.0,47.0,0.01,||DZ:51::-DZ:01 BR:1 |s DZ:51 s |,0.01,8.0,97.0,30.14,OVC:08 2,29.515,0.5,46.0,105.0,,6.5
2014-01-09 04,732.0,1739.0,30.14,42.5,44.0,,-DZ:01 BR:1 |s DZ:51 s |::-DZ:01 BR:1 |s DZ:51 s |,,,95.0,30.14,OVC:08 1::OVC:08 1,29.5,0.5,43.0,65.0,,7.5
2014-01-09 05,732.0,1739.0,30.145,40.0,41.5,,-DZ:01 BR:1 |s DZ:51 s |::-DZ:01 BR:1 |s DZ:51 s |,,3.0,94.0,30.15,OVC:08 2::OVC:08 2,29.505,0.5,40.5,60.0,,8.5
2014-01-09 06,732.0,1739.0,30.155,40.0,41.0,,||DZ:51::-DZ:01 BR:1 |s DZ:51 s |::-DZ:01 BR:1 |s DZ:51 s |,-0.01,3.0,96.0,30.155,OVC:08 1::OVC:08 1,29.5233333333,0.5,40.0,60.0,,8.0
2014-01-09 07,732.0,1739.0,30.17,40.0,41.0,0.01,-DZ:01 BR:1 |s DZ:51 s |,,,96.0,30.17,OVC:08 1,29.53,0.5,40.0,60.0,,6.0
2014-01-09 08,732.0,1739.0,30.18,40.0,41.0,,-DZ:01 BR:1 |s DZ:51 s |::-DZ:01 BR:1 |s DZ:51 s |::BR:1 |s |,,3.0,96.0,30.19,OVC:08 2::OVC:08 1::OVC:08 1,29.54,0.5,40.0,60.0,,7.33333333333
2014-01-09 09,732.0,1739.0,30.1933333333,40.0,41.0,0.0,FG:2 |FG:30 |::FG:2 |FG:30 |::FG:2 |FG:30 |,-0.04,3.0,96.0,30.195,VV:09 2::VV:09 1::VV:09 2,29.5575,0.0833333333333,40.0,45.0,,8.25
2014-01-09 10,732.0,1739.0,30.19,40.5,42.5,0.0,FG:2 |FG:30 |::FG:2 |FG:30 |,,,92.5,30.18,VV:09 1::VV:09 1,29.55,0.0,41.5,35.0,,8.0
2014-01-09 11,732.0,1739.0,30.165,42.0,43.0,0.0,BR:1 |s |::BR:1 |s |,,8.0,97.0,30.17,OVC:08 1::OVC:08 1,29.525,0.0,42.0,70.0,,5.5
2014-01-09 12,732.0,1739.0,30.13,42.0,43.5,0.0,FG:2 |FG:30 |,0.02,8.0,95.0,30.15,OVC:08 1,29.52,0.0,42.5,40.0,,4.0
2014-01-09 13,732.0,1739.0,30.1,43.0,45.0,0.0,BR:1 |s |::BR:1 ||,,,93.0,30.1,OVC:08 2::OVC:08 2,29.46,0.06,44.0,0.0,,0.0
2014-01-09 14,732.0,1739.0,30.09,43.0,45.0,0.0,BR:1 |s |,,6.0,93.0,30.09,OVC:08 3,29.45,0.25,44.0,0.0,,0.0
2014-01-09 15,732.0,1739.0,30.09,43.5,45.5,0.0,BR:1 |s |,0.07,6.0,93.0,30.09,OVC:08 3,29.465,0.25,44.5,0.0,,0.0
2014-01-09 16,732.0,1739.0,30.075,44.5,46.5,0.0,BR:1 |s |::BR:1 |s |,,,91.5,30.07,OVC:08 4::OVC:08 4,29.435,0.5,45.0,40.0,,6.5
2014-01-09 17,732.0,1739.0,30.07,44.25,46.0,0.0,BR:1 ||::BR:1 ||::BR:1 ||::BR:1 ||,0.02,6.0,93.0,30.07,OVC:08 4::OVC:08 4::OVC:08 4::OVC:08 5,29.43,1.0,45.0,40.0,,6.5
2014-01-09 18,732.0,1740.0,30.0733333333,44.25,46.0,0.0,BR:1 ||::BR:1 ||::BR:1 ||,0.02,6.0,93.0,30.07,OVC:08 5::OVC:08 5::OVC:08 5,29.44,2.66666666667,45.0,52.5,,7.25
2014-01-09 19,732.0,1740.0,30.065,44.0,46.0,0.0,BR:1 ||::BR:1 ||,,,93.0,30.06,OVC:08 4::OVC:08 4,29.425,3.0,45.0,85.0,,7.0
2014-01-09 20,732.0,1740.0,30.0533333333,44.0,46.0,0.0,BR:1 ||::BR:1 ||::FG:2 |FG:30 |,0.02,8.0,93.0,30.05,OVC:08 3::OVC:08 3::OVC:08 3,29.4133333333,0.75,45.0,100.0,,7.0
2014-01-09 21,732.0,1740.0,30.045,44.6,46.0,0.0,FG:2 |FG:30 s |::FG:2 |FG:30 s |::FG:2 |FG:30 s |::FG:2 |FG:30 s |,0.02,8.0,94.8,30.045,OVC:08 1::VV:09 2::VV:09 1::VV:09 1,29.412,0.09,45.0,102.0,,7.2
2014-01-09 22,732.0,1740.0,30.03,45.0,46.0,0.0,FG:2 |FG:30 s |,,,96.0,30.03,VV:09 1,29.39,0.0,45.0,130.0,,3.0
2014-01-09 23,732.0,1740.0,30.0,45.5,46.0,0.0,FG:2 |FG:30 s |::FG:2 |FG:30 s |,0.06,8.0,98.0,29.99,VV:09 1::VV:09 1,29.36,0.0,45.5,100.0,,4.0
2014-01-10 00,732.0,1740.0,29.97,46.0,46.5,0.0,||FG:41::FG:2 |FG:30 s |,0.06,8.0,98.5,29.98,VV:09 1,29.355,0.0,46.0,100.0,,5.0
2014-01-10 01,732.0,1740.0,29.93,47.0,48.0,0.0,FG:2 |FG:30 s |,,,96.0,29.93,VV:09 1,29.29,0.0,47.0,110.0,,6.0
2014-01-10 02,732.0,1740.0,29.92,48.0,49.0,,-RA:02 FG:2 |FG:30 s RA:61 s |::-RA:02 FG:2 |FG:30 s RA:61 s |,0.07,6.0,97.0,29.91,VV:09 1::VV:09 2,29.28,0.0,48.0,50.0,,1.5
2014-01-10 03,732.0,1740.0,29.9,48.5,49.5,0.02,||RA:61::-RA:02 FG:2 |FG:30 s RA:61 s |,0.07,6.0,96.5,29.905,VV:09 2,29.285,0.0,48.5,105.0,,3.0
2014-01-10 04,732.0,1740.0,29.88,51.0,52.0,,-RA:02 FG:2 |FG:30 s RA:61 s |,,,97.0,29.88,VV:09 3,29.24,0.0,51.0,140.0,,7.0
2014-01-10 05,732.0,1740.0,29.85,54.0,55.0,,-RA:02 BR:1 |RA:61 |::-RA:02 BR:1 |RA:61 |,0.06,8.0,95.0,29.85,BKN:07 1 OVC:08 8::BKN:07 1 OVC:08 8,29.21,0.0,54.0,140.0,,8.0
2014-01-10 06,732.0,1740.0,29.8666666667,55.0,56.25,0.01,||RA:61::-RA:02 BR:1 |s RA:61 s |::-RA:02 BR:1 |s RA:61 s |::-RA:02 BR:1 |RA:61 |,0.06,8.0,95.75,29.855,SCT:04 1 OVC:08 9::FEW:02 5 OVC:08 10::SCT:04 5 OVC:08 10,29.235,2.0,55.25,175.0,,8.0
2014-01-10 07,732.0,1740.0,29.86,59.0,61.0,0.02,-RA:02 BR:1 |RA:61 |,,,93.0,29.86,BKN:07 11 OVC:08 15,29.22,6.0,60.0,180.0,,13.0
2014-01-10 08,732.0,1740.0,29.855,59.0,61.5,0.015,-RA:02 |RA:61 |::-RA:02 |RA:61 |,,8.0,91.5,29.85,SCT:04 11 BKN:07 60 OVC:08 90::SCT:04 11 BKN:07 60 OVC:08 90,29.215,8.0,60.0,190.0,,13.5
2014-01-10 09,732.0,1740.0,29.85,59.5,62.0,0.01,||RA:61::-RA:02 |RA:61 |,0.0,8.0,91.5,29.845,FEW:02 11 BKN:07 70 OVC:08 90,29.225,8.0,60.5,195.0,,13.0
2014-01-10 10,732.0,1740.0,29.83,60.0,63.0,0.01,-RA:02 |RA:61 |,,,90.0,29.82,FEW:02 11 BKN:07 65 OVC:08 85,29.19,10.0,61.0,210.0,,11.0
2014-01-10 11,732.0,1740.0,29.78,60.0,64.0,0.02,-RA:02 BR:1 |RA:61 |,,8.0,87.0,29.78,FEW:02 15 SCT:04 35 OVC:08 90,29.15,6.0,61.0,200.0,,13.0
2014-01-10 12,732.0,1740.0,29.72,60.5,64.5,,||RA:61,0.06,8.0,87.0,29.75,FEW:02 35 BKN:07 90 OVC:08 100,29.13,10.0,61.5,195.0,,14.0
2014-01-10 13,732.0,1740.0,29.69,61.0,65.0,0.0,,,,87.0,29.68,FEW:02 10 SCT:04 40 OVC:08 100,29.06,10.0,62.0,210.0,,17.0
2014-01-10 14,732.0,1740.0,29.67,60.0,67.0,0.0,,,6.0,79.0,29.66,FEW:02 10 SCT:04 35 BKN:07 100,29.04,10.0,63.0,210.0,,17.0
2014-01-10 15,732.0,1740.0,29.67,60.0,68.0,0.0,,0.11,6.0,76.0,29.655,FEW:02 35 BKN:07 180 BKN:07 300,29.05,10.0,63.0,215.0,,13.5
2014-01-10 16,732.0,1740.0,29.67,54.0,69.0,0.0,,,,59.0,29.66,FEW:02 35 SCT:04 200 BKN:07 250,29.04,10.0,61.0,240.0,23.0,14.0
2014-01-10 17,732.0,1740.0,29.69,50.0,66.0,0.0,,,3.0,56.0,29.68,FEW:02 35 SCT:04 200 SCT:04 250,29.06,10.0,58.0,230.0,,11.0
2014-01-10 18,732.0,1741.0,29.69,49.0,62.5,0.0,,-0.01,3.0,61.5,29.68,FEW:02 35 SCT:04 250,29.07,10.0,55.5,220.0,,9.5
2014-01-10 19,732.0,1741.0,29.745,44.5,59.5,0.0,,,,58.0,29.74,FEW:02 250::FEW:02 30 FEW:02 250,29.115,10.0,52.5,330.0,,15.5
2014-01-10 20,732.0,1741.0,29.79,39.0,53.0,0.0,,,3.0,59.0,29.78,FEW:02 250,29.16,10.0,47.0,340.0,,10.0
2014-01-10 21,732.0,1741.0,29.81,38.0,52.0,0.0,,-0.1,3.0,59.0,29.79,BKN:07 70,29.18,10.0,46.0,340.0,,7.5
2014-01-10 22,732.0,1741.0,29.81,37.0,48.0,0.0,,,,66.0,29.81,FEW:02 60,29.18,10.0,43.0,0.0,,0.0
2014-01-10 23,732.0,1741.0,29.83,36.0,51.0,0.0,,,1.0,56.0,29.82,BKN:07 110,29.19,10.0,45.0,0.0,,0.0
2014-01-11 00,732.0,1741.0,29.84,36.0,50.0,0.0,,-0.04,1.0,58.5,29.825,SCT:04 110,29.215,10.0,44.0,150.0,,1.5
2014-01-11 01,732.0,1741.0,29.86,37.0,44.0,0.0,,,,76.0,29.85,BKN:07 150,29.22,10.0,41.0,220.0,,10.0
2014-01-11 02,732.0,1741.0,29.88,36.0,44.0,0.0,,-0.06,3.0,73.0,29.87,SCT:04 150,29.24,10.0,40.0,240.0,,7.0
2014-01-11 03,732.0,1741.0,29.93,35.5,45.5,0.0,,-0.06,3.0,68.0,29.895,FEW:02 150,29.28,10.0,41.0,260.0,,9.0
2014-01-11 04,732.0,1741.0,29.95,33.0,47.0,0.0,,,,59.0,29.94,FEW:02 150,29.31,10.0,41.0,280.0,,10.0
2014-01-11 05,732.0,1741.0,29.97,32.0,45.0,0.0,,-0.09,1.0,61.0,29.97,CLR:00,29.33,10.0,40.0,300.0,,6.0
2014-01-11 06,732.0,1741.0,30.0,32.0,44.0,0.0,,-0.09,1.0,63.0,29.985,CLR:00,29.36,10.0,39.0,295.0,,6.5
2014-01-11 07,732.0,1741.0,30.03,31.0,40.0,0.0,,,,70.0,30.03,CLR:00,29.39,10.0,36.0,200.0,,3.0
2014-01-11 08,732.0,1741.0,30.07,35.0,48.0,0.0,,-0.09,3.0,61.0,30.07,CLR:00,29.43,10.0,43.0,40.0,,3.0
2014-01-11 09,732.0,1741.0,30.09,31.0,52.5,0.0,,-0.09,3.0,46.5,30.08,CLR:00,29.455,10.0,46.0,165.0,,8.0
2014-01-11 10,732.0,1741.0,30.12,26.0,58.0,0.0,,,,29.0,30.11,CLR:00,29.48,10.0,50.0,300.0,,9.0
2014-01-11 11,732.0,1741.0,30.1,26.0,61.0,0.0,,-0.03,0.0,26.0,30.09,CLR:00,29.46,10.0,53.0,280.0,,9.0
2014-01-11 12,732.0,1741.0,30.07,25.5,63.0,0.0,,0.03,,24.0,30.075,CLR:00,29.46,10.0,55.5,275.0,,12.0
2014-01-11 13,732.0,1741.0,30.05,24.0,68.0,0.0,,,,19.0,30.04,CLR:00,29.41,10.0,62.0,290.0,,13.0
2014-01-11 14,732.0,1741.0,30.04,24.0,68.0,0.0,,0.05,6.0,19.0,30.04,CLR:00,29.4,10.0,62.0,290.0,,16.0
2014-01-11 15,732.0,1741.0,30.05,23.0,68.5,0.0,,0.05,6.0,18.0,30.04,CLR:00,29.42,10.0,63.0,300.0,,15.0
2014-01-11 16,732.0,1741.0,30.05,22.0,67.0,0.0,,,,18.0,30.04,CLR:00,29.41,10.0,62.0,300.0,,11.0
2014-01-11 17,732.0,1741.0,30.04,23.0,61.0,0.0,,0.0,0.0,23.0,30.04,CLR:00,29.4,10.0,54.0,340.0,,6.0
2014-01-11 18,732.0,1742.0,30.06,23.5,58.5,0.0,,0.0,,26.0,30.045,CLR:00,29.425,10.0,51.0,170.0,,3.0
2014-01-11 19,732.0,1742.0,30.07,27.0,52.0,0.0,,,,38.0,30.07,CLR:00,29.43,10.0,45.0,230.0,,5.0
2014-01-11 20,732.0,1742.0,30.07,27.0,51.0,0.0,,-0.03,0.0,39.0,30.07,CLR:00,29.43,10.0,44.0,210.0,,7.0
2014-01-11 21,732.0,1742.0,30.07,26.5,50.0,0.0,,0.03,,40.0,30.065,CLR:00,29.445,10.0,43.0,200.0,,6.0
2014-01-11 22,732.0,1742.0,30.06,29.0,46.0,0.0,,,,51.0,30.05,CLR:00,29.42,10.0,40.0,190.0,,7.0
2014-01-11 23,732.0,1742.0,30.04,29.0,45.0,0.0,,0.03,8.0,54.0,30.04,CLR:00,29.4,10.0,39.0,180.0,,13.0
2014-01-12 00,732.0,1742.0,30.02,28.5,45.5,0.0,,0.03,8.0,52.0,30.025,CLR:00,29.405,10.0,39.5,185.0,,13.0
2014-01-12 01,732.0,1742.0,30.01,27.0,43.0,0.0,,,,53.0,30.0,CLR:00,29.37,10.0,37.0,200.0,,10.0
2014-01-12 02,732.0,1742.0,30.01,29.0,45.0,0.0,,0.03,6.0,54.0,30.0,CLR:00,29.37,10.0,39.0,190.0,,11.0
2014-01-12 03,732.0,1742.0,30.0,29.5,44.5,0.0,,0.03,6.0,56.0,29.995,CLR:00,29.38,10.0,39.0,190.0,,10.0
2014-01-12 04,732.0,1742.0,29.97,31.0,44.0,0.0,,,,60.0,29.97,CLR:00,29.33,10.0,39.0,180.0,,13.0
2014-01-12 05,732.0,1742.0,29.97,32.0,45.0,0.0,,0.04,8.0,61.0,29.96,CLR:00,29.33,10.0,40.0,190.0,,11.0
2014-01-12 06,732.0,1742.0,29.96,32.0,44.0,0.0,,0.04,8.0,63.0,29.96,FEW:02 150,29.34,10.0,39.0,190.0,,11.0
2014-01-12 07,732.0,1742.0,29.96,33.0,47.0,0.0,,,,59.0,29.96,FEW:02 130,29.32,10.0,41.0,180.0,,14.0
2014-01-12 08,732.0,1742.0,29.98,33.0,53.0,0.0,,-0.02,3.0,47.0,29.98,FEW:02 200,29.34,10.0,46.0,180.0,,13.0
2014-01-12 09,732.0,1742.0,29.99,32.0,56.0,0.0,,-0.02,3.0,41.0,29.985,FEW:02 150,29.36,10.0,48.5,185.0,31.0,18.0
2014-01-12 10,732.0,1742.0,29.97,32.0,64.0,0.0,,,,30.0,29.97,FEW:02 150,29.33,10.0,56.0,180.0,,24.0
2014-01-12 11,732.0,1742.0,29.91,30.0,69.0,0.0,,0.07,8.0,23.0,29.91,FEW:02 150 FEW:02 200,29.27,10.0,61.0,180.0,36.0,24.0
2014-01-12 12,732.0,1742.0,29.86,31.0,70.5,0.0,,0.07,8.0,23.0,29.88,FEW:02 200,29.26,10.0,62.5,185.0,34.0,25.0
2014-01-12 13,732.0,1742.0,29.82,31.0,74.0,0.0,,,,20.0,29.81,SCT:04 200,29.18,10.0,67.0,180.0,38.0,31.0
2014-01-12 14,732.0,1742.0,29.81,34.0,73.0,0.0,,0.11,6.0,24.0,29.8,FEW:02 160 BKN:07 210,29.18,10.0,65.0,170.0,40.0,28.0
2014-01-12 15,732.0,1742.0,29.8,37.5,71.5,0.0,,0.11,6.0,29.5,29.8,FEW:02 160 BKN:07 210,29.18,10.0,63.0,175.0,32.0,26.5
2014-01-12 16,732.0,1742.0,29.78,43.0,66.0,0.0,,,,43.0,29.77,FEW:02 160 BKN:07 210,29.15,10.0,57.0,170.0,39.0,28.0
2014-01-12 17,732.0,1742.0,29.79,48.0,64.0,0.0,,0.01,5.0,56.0,29.78,FEW:02 160 BKN:07 250,29.16,10.0,56.0,180.0,39.0,24.0
2014-01-12 18,731.0,1743.0,29.79,48.0,63.0,0.0,,0.01,5.0,58.0,29.78,BKN:07 220,29.17,10.0,55.5,180.0,32.0,24.5
2014-01-12 19,731.0,1743.0,29.79,48.0,61.0,0.0,,,,63.0,29.78,BKN:07 220,29.16,10.0,54.0,180.0,30.0,21.0
2014-01-12 20,731.0,1743.0,29.8,49.0,60.0,0.0,,-0.01,3.0,67.0,29.79,BKN:07 220,29.16,10.0,54.0,190.0,,20.0
2014-01-12 21,731.0,1743.0,29.79,49.5,60.0,0.0,,-0.01,3.0,68.5,29.785,FEW:02 210 BKN:07 250,29.175,10.0,54.5,190.0,,20.5
2014-01-12 22,731.0,1743.0,29.79,51.0,60.0,0.0,,,,72.0,29.78,FEW:02 40 BKN:07 220,29.16,10.0,55.0,190.0,31.0,24.0
2014-01-12 23,731.0,1743.0,29.78,53.5,61.0,0.0,,0.01,8.0,76.5,29.77,BKN:07 21::BKN:07 21,29.15,10.0,56.5,190.0,31.0,23.0
2014-01-13 00,731.0,1743.0,29.78,54.5,62.0,0.0,,0.01,8.0,76.5,29.765,OVC:08 22,29.16,10.0,57.5,195.0,30.0,22.5
2014-01-13 01,731.0,1743.0,29.79,55.0,62.0,0.0,,,,78.0,29.77,BKN:07 20 BKN:07 35,29.16,10.0,58.0,220.0,,14.0
2014-01-13 02,731.0,1743.0,29.8,54.5,59.5,0.0,,-0.01,3.0,83.5,29.78,FEW:02 20 SCT:04 25::FEW:02 22 BKN:07 250,29.16,10.0,56.5,225.0,,9.0
2014-01-13 03,731.0,1743.0,29.81,54.0,59.0,0.0,,-0.01,3.0,83.0,29.785,FEW:02 28 SCT:04 32 BKN:07 250,29.185,10.0,56.0,250.0,,9.0
2014-01-13 04,731.0,1743.0,29.83,36.0,55.0,0.0,,,,49.0,29.82,FEW:02 32 BKN:07 250,29.19,10.0,48.0,360.0,31.0,20.0
2014-01-13 05,731.0,1743.0,29.88,34.0,51.0,0.0,,-0.08,3.0,52.0,29.87,SCT:04 250,29.24,10.0,44.0,330.0,,16.0
2014-01-13 06,731.0,1743.0,29.91,33.5,50.5,0.0,,-0.08,3.0,52.0,29.89,FEW:02 250,29.27,10.0,43.5,325.0,,16.0
2014-01-13 07,731.0,1743.0,29.95,31.0,49.0,0.0,,,,50.0,29.95,CLR:00,29.31,10.0,42.0,320.0,,18.0
2014-01-13 08,731.0,1743.0,29.99,29.0,50.0,0.0,,-0.12,3.0,44.0,29.99,CLR:00,29.35,10.0,43.0,320.0,,20.0
2014-01-13 09,731.0,1743.0,30.04,28.0,51.5,0.0,,-0.12,3.0,40.5,30.01,CLR:00,29.39,10.0,44.0,325.0,,20.0
2014-01-13 10,731.0,1743.0,30.05,28.0,57.0,0.0,,,,33.0,30.04,CLR:00,29.41,10.0,49.0,320.0,,20.0
2014-01-13 11,731.0,1743.0,30.04,28.0,59.0,0.0,,-0.04,0.0,31.0,30.03,CLR:00,29.4,10.0,51.0,330.0,,17.0
2014-01-13 12,731.0,1743.0,30.01,27.0,60.5,0.0,,0.04,,28.0,30.015,CLR:00,29.4,10.0,52.5,330.0,25.0,18.5
2014-01-13 13,731.0,1743.0,30.01,25.0,63.0,0.0,,,,24.0,30.0,CLR:00,29.37,10.0,56.0,320.0,28.0,21.0
2014-01-13 14,731.0,1743.0,30.02,23.0,63.0,0.0,,0.02,5.0,22.0,30.01,CLR:00,29.38,10.0,56.0,300.0,,24.0
2014-01-13 15,731.0,1743.0,30.03,22.0,63.0,0.0,,0.02,5.0,21.0,30.015,CLR:00,29.4,10.0,56.5,315.0,28.0,21.0
2014-01-13 16,731.0,1743.0,30.03,18.0,62.0,0.0,,,,18.0,30.03,CLR:00,29.39,10.0,57.0,320.0,,18.0
2014-01-13 17,731.0,1743.0,30.04,18.0,57.0,0.0,,-0.01,1.0,22.0,30.03,CLR:00,29.4,10.0,51.0,310.0,,9.0
2014-01-13 18,731.0,1744.0,30.06,18.0,57.0,0.0,,-0.01,1.0,22.0,30.045,CLR:00,29.425,10.0,51.0,295.0,,8.5
2014-01-13 19,731.0,1744.0,30.07,18.0,54.0,0.0,,,,24.0,30.06,CLR:00,29.43,10.0,47.0,250.0,,9.0
2014-01-13 20,731.0,1744.0,30.07,17.0,55.0,0.0,,-0.03,0.0,22.0,30.06,CLR:00,29.43,10.0,49.0,280.0,,9.0
2014-01-13 21,731.0,1744.0,30.07,18.5,52.0,0.0,,0.03,,27.0,30.06,CLR:00,29.445,10.0,45.5,260.0,,7.5
2014-01-13 22,731.0,1744.0,30.07,21.0,45.0,0.0,,,,39.0,30.06,CLR:00,29.43,10.0,38.0,220.0,,7.0
2014-01-13 23,731.0,1744.0,30.06,22.0,42.0,0.0,,0.0,8.0,45.0,30.06,CLR:00,29.42,10.0,36.0,200.0,,10.0
2014-01-14 00,731.0,1744.0,30.04,22.5,42.0,0.0,,0.0,8.0,46.0,30.05,CLR:00,29.425,10.0,36.0,210.0,,10.0
