DATE_HOUR,DAILYSUNRISE,DAILYSUNSET,HOURLYALTIMETERSETTING,HOURLYDEWPOINTTEMPF,HOURLYDRYBULBTEMPF,HOURLYPRECIP,HOURLYPRESENTWEATHERTYPE,HOURLYPRESSURECHANGE,HOURLYPRESSURETENDENCY,HOURLYRELATIVEHUMIDITY,HOURLYSEALEVELPRESSURE,HOURLYSKYCONDITIONS,HOURLYSTATIONPRESSURE,HOURLYVISIBILITY,HOURLYWETBULBTEMPF,HOURLYWINDDIRECTION,HOURLYWINDGUSTSPEED,HOURLYWINDSPEED
2014-01-08 17,757.0,1732.0,30.43,19.0,30.0,0.0,-1,,,64.0,30.45,2,29.89,10.0,26.0,210.0,,6.0
2014-01-08 18,757.0,1732.0,30.44,18.0,30.0,0.0,-1,,3.0,61.0,30.47,3,29.9,10.0,26.0,220.0,,3.0
2014-01-08 19,757.0,1733.0,30.45,18.0,29.0,0.0,-1,,,63.0,30.48,4,29.91,10.0,26.0,0.0,,0.0
2014-01-08 20,757.0,1733.0,30.47,24.0,27.0,0.0,-1,,,89.0,30.49,0,29.93,10.0,26.0,0.0,,0.0
2014-01-08 21,757.0,1733.0,30.48,23.0,26.0,0.0,-1,,3.0,88.0,30.5,2,29.94,10.0,25.0,0.0,,0.0
2014-01-08 22,757.0,1733.0,30.49,22.0,26.0,0.0,-1,,,84.0,30.51,4,29.95,10.0,25.0,0.0,,0.0
2014-01-08 23,757.0,1733.0,30.5,22.0,28.0,,-1,,,78.0,30.51,3,29.96,10.0,26.0,220.0,,3.0
2014-01-09 00,757.0,1733.0,30.49,24.0,28.0,,-1,,0.0,85.0,30.51,4,29.95,9.0,26.0,0.0,,0.0
2014-01-09 01,757.0,1733.0,30.49,25.0,28.0,,-1,,,88.0,30.51,4,29.95,10.0,27.0,0.0,,0.0
2014-01-09 02,757.0,1733.0,30.51,25.0,28.0,0.0,-1,,,88.0,30.53,4,29.97,10.0,27.0,0.0,,0.0
2014-01-09 03,757.0,1733.0,30.51,25.0,28.0,0.0,-1,,1.0,88.0,30.53,4,29.97,10.0,27.0,0.0,,0.0
2014-01-09 04,757.0,1733.0,30.51,24.0,25.0,0.0,-1,,,96.0,30.53,2,29.97,10.0,25.0,0.0,,0.0
2014-01-09 05,757.0,1733.0,30.51,23.0,24.0,0.0,-1,,,96.0,30.53,0,29.97,10.0,24.0,0.0,,0.0
2014-01-09 06,757.0,1733.0,30.52,23.0,23.0,0.0,-1,,3.0,100.0,30.54,3,29.98,8.0,23.0,0.0,,0.0
2014-01-09 07,757.0,1733.0,30.52,24.0,25.0,0.0,-1,,,96.0,30.54,4,29.98,9.0,25.0,20.0,,5.0
2014-01-09 08,757.0,1733.0,30.52,25.0,26.0,0.0,-1,,,96.0,30.54,4,29.98,8.0,26.0,0.0,,0.0
2014-01-09 09,757.0,1733.0,30.53,25.0,30.0,0.0,-1,,3.0,82.0,30.55,1,29.99,9.0,28.0,0.0,,0.0
2014-01-09 10,757.0,1733.0,30.5,23.0,33.0,0.0,-1,,,66.0,30.52,1,29.96,10.0,29.0,140.0,,6.0
2014-01-09 11,757.0,1733.0,30.47,22.0,36.0,0.0,-1,,,57.0,30.48,2,29.93,10.0,31.0,170.0,,8.0
2014-01-09 12,757.0,1733.0,30.42,21.0,36.0,0.0,-1,,8.0,55.0,30.44,1,29.88,10.0,31.0,170.0,,5.0
2014-01-09 13,757.0,1733.0,30.39,21.0,37.0,0.0,-1,,,52.0,30.41,4,29.86,10.0,32.0,140.0,,7.0
2014-01-09 14,757.0,1733.0,30.38,22.0,38.0,0.0,-1,,,52.0,30.4,4,29.84,10.0,33.0,140.0,,3.0
2014-01-09 15,757.0,1733.0,30.38,21.0,38.0,0.0,-1,,6.0,51.0,30.39,4,29.84,10.0,33.0,,,3.0
2014-01-09 16,757.0,1733.0,30.39,22.0,38.0,0.0,-1,,,52.0,30.4,4,29.86,10.0,33.0,0.0,,0.0
2014-01-09 17,757.0,1733.0,30.38,25.0,36.0,0.0,-1,,,64.0,30.4,3,29.84,10.0,32.0,0.0,,0.0
2014-01-09 18,757.0,1733.0,30.39,33.25,33.75,0.02,6,,2.0,98.25,30.41,4,29.86,2.1875,33.5,207.5,,9.5
2014-01-09 19,757.0,1734.0,30.385,32.75,32.75,0.01,6,,,100.0,30.4,4,29.85,5.5,32.75,87.5,,2.5
2014-01-09 20,757.0,1734.0,30.37,33.5,33.5,0.01,6,,,100.0,30.38,4,29.835,6.5,33.5,0.0,,0.0
2014-01-09 21,757.0,1734.0,30.35,33.0,33.0,,0,,6.0,100.0,30.37,2,29.81,4.0,33.0,0.0,,0.0
2014-01-09 22,757.0,1734.0,30.33,32.5,32.5,,1,,,100.0,30.34,4,29.8,2.75,32.5,0.0,,0.0
2014-01-09 23,757.0,1734.0,30.31,32.0,32.0,0.01,1,,,100.0,30.32,3,29.78,1.75,32.0,0.0,,0.0
2014-01-10 00,757.0,1734.0,30.286,32.0,32.0,,1,,6.0,100.0,30.3,4,29.754,1.75,32.0,0.0,,0.0
2014-01-10 01,757.0,1734.0,30.2733333333,32.6666666667,32.6666666667,,1,,,100.0,30.29,4,29.7433333333,2.83333333333,32.6666666667,0.0,,0.0
2014-01-10 02,757.0,1734.0,30.27,33.0,33.0,,1,,,100.0,30.28,1,29.74,5.0,33.0,0.0,,0.0
2014-01-10 03,757.0,1734.0,30.2675,33.75,33.75,,1,,6.0,100.0,30.28,4,29.7375,4.25,33.75,0.0,,0.0
2014-01-10 04,757.0,1734.0,30.25,33.5,33.5,,1,,,100.0,30.26,4,29.72,5.5,33.5,0.0,,0.0
2014-01-10 05,757.0,1734.0,30.23,34.0,34.0,,1,,,100.0,30.25,4,29.7,5.0,34.0,0.0,,0.0
2014-01-10 06,757.0,1734.0,30.23,35.0,35.0,,1,,6.0,100.0,30.24,4,29.7,5.0,35.0,280.0,,3.0
2014-01-10 07,757.0,1734.0,30.23,35.0,35.0,,1,,,100.0,30.24,3,29.7,5.0,35.0,0.0,,0.0
2014-01-10 08,757.0,1734.0,30.23,35.75,36.0,,1,,,99.25,30.24,4,29.7,3.75,36.0,0.0,,0.0
2014-01-10 09,757.0,1734.0,30.23,37.0,37.0,,1,,0.0,100.0,30.24,4,29.7,4.0,37.0,0.0,,0.0
2014-01-10 10,757.0,1734.0,30.23,37.0,37.0,,-1,,,100.0,,-1,29.7,,37.0,,,
2014-01-10 11,757.0,1734.0,30.175,41.0,42.0,,1,,,96.0,,4,29.645,6.0,41.0,110.0,,1.5
2014-01-10 12,757.0,1734.0,30.12,42.0,44.0,0.0,1,,,93.0,,4,29.59,6.0,43.0,250.0,,5.0
2014-01-10 13,757.0,1734.0,30.07,45.0,48.0,0.0,-1,,,89.0,,4,29.54,10.0,46.0,130.0,,3.0
2014-01-10 14,757.0,1734.0,30.04,45.5,49.5,0.0,-1,,,86.0,,4,29.51,10.0,47.5,125.0,,6.0
2014-01-10 15,757.0,1734.0,30.0,46.0,51.0,0.0,-1,,6.0,83.0,,3,29.47,10.0,48.0,160.0,,9.0
2014-01-10 16,757.0,1734.0,29.9866666667,45.0,50.0,0.0,-1,,,83.0,,3,29.4566666667,10.0,47.0,65.0,,4.0
2014-01-10 17,757.0,1734.0,29.955,44.0,48.5,0.0,-1,,,84.5,,2,29.425,10.0,46.0,160.0,,6.0
2014-01-10 18,757.0,1734.0,29.92,44.0,48.0,0.0,-1,,8.0,86.0,,4,29.39,10.0,46.0,180.0,,5.0
2014-01-10 19,757.0,1735.0,29.89,45.0,49.0,0.0,-1,,,86.0,,4,29.36,10.0,47.0,,,6.5
2014-01-10 20,757.0,1735.0,29.87,45.0,48.5,0.0,-1,,,86.5,,4,29.34,10.0,46.5,180.0,,7.5
2014-01-10 21,757.0,1735.0,29.82,46.0,50.0,,-1,,8.0,87.0,,4,29.29,10.0,48.0,175.0,,9.5
2014-01-10 22,757.0,1735.0,29.775,46.5,51.5,0.0,-1,,,84.0,,3,29.245,10.0,49.0,170.0,,9.0
2014-01-10 23,757.0,1735.0,29.74,47.0,52.0,,0,,,83.0,29.74,4,29.21,10.0,49.0,190.0,,9.0
2014-01-11 00,757.0,1735.0,29.75,47.0,51.0,0.02,0,,5.0,86.0,29.75,4,29.22,10.0,49.0,250.0,,10.0
2014-01-11 01,757.0,1735.0,29.7066666667,48.0,49.0,0.11,0,,,97.0,29.7,4,29.1766666667,5.33333333333,48.0,53.3333333333,,2.0
2014-01-11 02,757.0,1735.0,29.6875,46.0,46.25,0.03,0,,,99.0,29.7,1,29.16,1.1875,46.0,195.0,,3.25
2014-01-11 03,757.0,1735.0,29.6433333333,48.6666666667,49.3333333333,0.103333333333,0,,8.0,97.3333333333,29.62,4,29.12,5.83333333333,48.6666666667,190.0,,7.0
2014-01-11 04,757.0,1735.0,29.61,47.0,47.0,0.11,0,,,100.0,29.61,4,29.08,3.0,47.0,220.0,,5.0
2014-01-11 05,757.0,1735.0,29.58,49.0,50.0,0.07,0,,,96.0,29.58,1,29.05,9.0,49.0,190.0,,7.0
2014-01-11 06,757.0,1735.0,29.56,48.0,49.0,,0,0.07,8.0,97.0,29.55,3,29.04,10.0,48.0,195.0,,7.0
2014-01-11 07,757.0,1735.0,29.52,49.0,51.0,0.0,-1,,,92.0,29.52,4,29.0,10.0,50.0,190.0,,10.0
2014-01-11 08,757.0,1735.0,29.5225,48.5,50.0,0.01,0,,,95.0,29.52,4,29.0025,2.875,49.0,200.0,,9.25
2014-01-11 09,757.0,1735.0,29.54,49.0,51.3333333333,0.0,-1,-0.02,3.0,92.3333333333,29.55,3,29.02,9.66666666667,50.0,210.0,,12.6666666667
2014-01-11 10,757.0,1735.0,29.56,48.0,53.0,0.0,-1,,,83.0,29.56,3,29.04,10.0,50.0,230.0,,13.0
2014-01-11 11,757.0,1735.0,29.55,44.0,52.0,0.0,-1,,,74.5,29.55,1,29.03,10.0,48.0,245.0,30.0,19.5
2014-01-11 12,757.0,1735.0,29.55,39.5,48.0,0.0,-1,0.0,1.0,72.5,29.55,3,29.03,10.0,44.0,265.0,31.0,22.0
2014-01-11 13,757.0,1735.0,29.57,36.0,46.0,0.0,-1,,,68.0,29.58,3,29.05,10.0,42.0,260.0,29.0,18.0
2014-01-11 14,757.0,1735.0,29.61,33.0,44.0,0.0,-1,,,65.0,29.61,4,29.08,10.0,39.0,250.0,31.0,18.0
2014-01-11 15,757.0,1735.0,29.63,34.0,43.0,0.0,-1,-0.08,2.0,71.0,29.64,2,29.11,10.0,39.0,240.0,24.0,18.0
2014-01-11 16,757.0,1735.0,29.66,34.0,42.5,0.0,-1,,,72.0,29.67,4,29.13,10.0,38.5,255.0,23.0,16.5
2014-01-11 17,757.0,1735.0,29.69,33.5,41.0,0.0,-1,,,74.5,29.7,4,29.16,10.0,37.5,255.0,28.5,21.5
2014-01-11 18,757.0,1735.0,29.73,32.0,39.0,0.0,-1,-0.09,3.0,76.0,29.73,4,29.2,10.0,36.0,260.0,,13.0
2014-01-11 19,756.0,1736.0,29.76,31.0,38.5,0.0,-1,,,74.5,29.77,4,29.23,10.0,35.5,250.0,24.0,12.0
2014-01-11 20,756.0,1736.0,29.8,28.5,37.5,0.0,-1,,,70.0,29.81,3,29.27,10.0,33.5,250.0,22.0,15.0
2014-01-11 21,756.0,1736.0,29.83,29.0,37.0,0.0,-1,-0.1,1.0,73.0,29.84,3,29.3,10.0,34.0,260.0,21.0,13.0
2014-01-11 22,756.0,1736.0,29.84,29.0,36.0,0.0,-1,,,76.0,29.85,3,29.31,10.0,33.0,220.0,,7.0
2014-01-11 23,756.0,1736.0,29.845,29.5,35.0,0.0,-1,,,80.0,29.86,1,29.315,10.0,32.5,205.0,,7.5
2014-01-12 00,756.0,1736.0,29.85,30.0,35.0,0.0,-1,-0.01,1.0,82.0,29.86,3,29.32,10.0,33.0,200.0,,9.0
2014-01-12 01,756.0,1736.0,29.86,31.0,35.0,0.0,-1,,,85.0,29.87,3,29.33,10.0,33.0,210.0,,9.0
2014-01-12 02,756.0,1736.0,29.88,30.0,33.0,0.0,-1,,,89.0,29.88,0,29.35,10.0,32.0,210.0,,5.0
2014-01-12 03,756.0,1736.0,29.885,31.0,35.0,0.0,-1,-0.04,3.0,85.5,29.91,3,29.355,10.0,33.5,220.0,,6.5
2014-01-12 04,756.0,1736.0,29.92,30.0,36.0,0.0,-1,,,79.0,29.94,4,29.39,10.0,33.0,260.0,,13.0
2014-01-12 05,756.0,1736.0,29.95,29.0,36.0,0.0,-1,,,76.0,29.96,4,29.42,10.0,33.0,260.0,,10.0
2014-01-12 06,756.0,1736.0,29.97,28.0,35.0,0.0,-1,-0.07,1.0,76.0,29.98,4,29.44,10.0,32.0,280.0,,9.0
2014-01-12 07,756.0,1736.0,30.02,28.0,35.0,0.0,-1,,,76.0,30.03,4,29.49,10.0,32.0,250.0,,8.0
2014-01-12 08,756.0,1736.0,30.05,28.0,35.0,0.0,-1,,,76.0,30.06,4,29.52,10.0,32.0,240.0,,7.0
2014-01-12 09,756.0,1736.0,30.08,28.0,36.0,0.0,-1,-0.11,1.0,73.0,30.09,4,29.55,10.0,33.0,240.0,,9.0
2014-01-12 10,756.0,1736.0,30.09,29.0,36.0,0.0,-1,,,76.0,30.1,4,29.56,10.0,33.0,230.0,,7.0
2014-01-12 11,756.0,1736.0,30.07,30.0,38.0,0.0,-1,,,73.0,30.09,4,29.54,10.0,35.0,210.0,,9.0
2014-01-12 12,756.0,1736.0,30.05,30.0,40.0,0.0,-1,0.03,8.0,68.0,30.06,3,29.52,10.0,36.0,200.0,,7.0
2014-01-12 13,756.0,1736.0,30.035,31.5,41.5,0.0,-1,,,67.5,30.04,0,29.505,10.0,37.0,190.0,,8.0
2014-01-12 14,756.0,1736.0,30.02,32.0,44.0,0.0,-1,,,63.0,30.03,0,29.49,10.0,39.0,200.0,,14.0
2014-01-12 15,756.0,1736.0,30.0,32.0,45.0,0.0,-1,0.04,8.0,61.0,30.01,0,29.47,10.0,40.0,170.0,,7.0
2014-01-12 16,756.0,1736.0,30.0,33.0,45.0,0.0,-1,,,63.0,30.01,0,29.47,10.0,40.0,180.0,,8.0
2014-01-12 17,756.0,1736.0,30.0,31.0,43.0,0.0,-1,,,63.0,30.01,0,29.47,10.0,38.0,170.0,,7.0
2014-01-12 18,756.0,1736.0,30.01,31.0,40.0,0.0,-1,0.0,3.0,70.0,30.02,0,29.48,10.0,36.0,220.0,,3.0
2014-01-12 19,756.0,1737.0,30.0,29.0,35.0,0.0,-1,,,78.0,30.01,0,29.47,10.0,32.0,0.0,,0.0
2014-01-12 20,756.0,1737.0,29.98,29.0,35.0,0.0,-1,,,78.0,29.99,0,29.45,10.0,32.0,230.0,,3.0
2014-01-12 21,756.0,1737.0,29.97,29.0,35.0,0.0,-1,0.04,8.0,78.0,29.98,0,29.44,10.0,32.0,250.0,,7.0
2014-01-12 22,756.0,1737.0,29.95,29.0,36.0,0.0,-1,,,76.0,29.96,0,29.42,10.0,33.0,220.0,,3.0
2014-01-12 23,756.0,1737.0,29.92,29.0,35.0,0.0,-1,,,78.0,29.93,0,29.39,10.0,32.0,250.0,,7.0
2014-01-13 00,756.0,1737.0,29.91,28.0,34.0,0.0,-1,0.05,6.0,79.0,29.93,0,29.38,10.0,32.0,250.0,,6.0
2014-01-13 01,756.0,1737.0,29.92,27.0,31.0,0.0,-1,,,85.0,29.93,0,29.39,10.0,29.0,0.0,,0.0
2014-01-13 02,756.0,1737.0,29.9,30.0,42.0,0.0,-1,,,62.0,29.91,0,29.37,10.0,37.0,190.0,,14.0
2014-01-13 03,756.0,1737.0,29.89,30.0,41.0,0.0,-1,0.02,8.0,65.0,29.9,0,29.36,10.0,37.0,250.0,,6.0
2014-01-13 04,756.0,1737.0,29.88,30.0,40.0,0.0,-1,,,68.0,29.89,0,29.35,10.0,36.0,250.0,,5.0
2014-01-13 05,756.0,1737.0,29.88,31.0,40.0,0.0,-1,,,70.0,29.88,0,29.35,10.0,36.0,250.0,,6.0
2014-01-13 06,756.0,1737.0,29.85,31.0,39.0,0.0,-1,0.04,8.0,73.0,29.86,0,29.32,10.0,36.0,,,5.0
2014-01-13 07,756.0,1737.0,29.82,31.0,34.0,0.0,-1,,,89.0,29.83,0,29.29,10.0,33.0,220.0,,6.0
2014-01-13 08,756.0,1737.0,29.81,33.0,44.0,0.0,-1,,,65.0,29.82,3,29.28,10.0,39.0,200.0,,10.0
2014-01-13 09,756.0,1737.0,29.81,34.0,47.0,0.0,-1,,6.0,61.0,29.81,1,29.28,10.0,42.0,190.0,,9.0
2014-01-13 10,756.0,1737.0,29.8,35.0,51.0,0.0,-1,,,54.0,29.81,1,29.27,10.0,45.0,200.0,,11.0
2014-01-13 11,756.0,1737.0,29.79,38.0,53.0,,-1,,,57.0,29.79,2,29.26,10.0,47.0,210.0,30.0,16.0
2014-01-13 12,756.0,1737.0,29.75,40.0,52.0,0.0,-1,,8.0,64.0,29.76,2,29.22,10.0,46.0,210.0,31.0,18.0
2014-01-13 13,756.0,1737.0,29.745,42.5,52.0,,-1,,,70.5,29.75,4,29.215,10.0,47.0,205.0,26.5,19.0
2014-01-13 14,756.0,1737.0,29.74,44.0,51.0,,0,,,77.0,29.74,4,29.21,10.0,47.0,210.0,26.0,15.0
2014-01-13 15,756.0,1737.0,29.74,45.5,49.5,0.02,0,,5.0,86.5,29.75,4,29.21,6.5,47.0,195.0,26.0,14.0
2014-01-13 16,756.0,1737.0,29.74,46.0,48.0,0.03,0,,,93.0,29.75,4,29.21,10.0,47.0,200.0,,9.0
2014-01-13 17,756.0,1737.0,29.73,46.0,48.0,0.01,0,,,93.0,29.74,4,29.2,10.0,47.0,200.0,,9.0
2014-01-13 18,756.0,1737.0,29.74,46.0,48.0,0.02,-1,,5.0,93.0,29.74,3,29.21,10.0,47.0,200.0,,9.0
2014-01-13 19,756.0,1738.0,29.75,47.0,49.0,0.03,0,,,93.0,29.76,3,29.22,6.0,48.0,220.0,,9.0
2014-01-13 20,756.0,1738.0,29.755,47.0,48.5,0.0133333333333,0,,,94.5,29.76,4,29.225,6.0,47.5,228.333333333,,8.0
2014-01-13 21,756.0,1738.0,29.75,45.0,48.0,0.01,-1,,1.0,89.0,29.76,1,29.22,10.0,46.0,230.0,,7.0
2014-01-13 22,756.0,1738.0,29.76,45.0,46.0,0.0,-1,,,94.5,29.76,3,29.23,10.0,45.0,220.0,,5.0
2014-01-13 23,756.0,1738.0,29.7733333333,43.3333333333,47.3333333333,0.0,-1,,,86.0,29.78,3,29.2433333333,10.0,45.0,230.0,,3.66666666667
2014-01-14 00,756.0,1738.0,29.78,40.5,46.5,0.0,-1,,1.0,79.5,29.79,4,29.25,10.0,43.5,310.0,,6.0
2014-01-14 01,756.0,1738.0,29.78,36.0,45.0,0.0,-1,,,71.0,29.78,2,29.25,10.0,41.0,310.0,,10.0
2014-01-14 02,756.0,1738.0,29.8,35.0,42.0,0.0,-1,,,76.0,29.81,0,29.27,10.0,39.0,270.0,,5.0
2014-01-14 03,756.0,1738.0,29.81,34.0,41.0,0.0,-1,,3.0,76.0,29.81,0,29.28,10.0,38.0,300.0,,8.0
2014-01-14 04,756.0,1738.0,29.83,33.0,37.0,0.0,-1,,,86.0,29.83,0,29.3,10.0,35.0,0.0,,0.0
2014-01-14 05,756.0,1738.0,29.83,32.5,37.0,0.0,-1,,,84.0,29.84,3,29.3,9.5,35.0,145.0,,5.0
2014-01-14 06,756.0,1738.0,29.85,31.0,35.0,0.0,-1,,3.0,85.0,29.86,4,29.32,9.0,33.0,260.0,,5.0
2014-01-14 07,756.0,1738.0,29.86,30.0,34.3333333333,0.0,-1,,,84.0,29.87,3,29.33,8.66666666667,32.3333333333,296.666666667,,4.66666666667
2014-01-14 08,756.0,1738.0,29.89,30.0,34.0,0.0,1,,,85.0,29.9,3,29.36,6.0,32.0,0.0,,0.0
2014-01-14 09,756.0,1738.0,29.89,30.5,34.0,0.0,1,,0.0,88.0,29.9,2,29.36,6.0,32.5,210.0,,3.0
2014-01-14 10,756.0,1738.0,29.9,30.0,38.0,0.0,-1,,,73.0,29.9,0,29.37,7.0,35.0,200.0,,7.0
2014-01-14 11,756.0,1738.0,29.87,32.0,40.0,0.0,-1,,,73.0,29.88,0,29.34,10.0,37.0,200.0,,6.0
2014-01-14 12,756.0,1738.0,29.85,33.0,44.0,0.0,-1,,8.0,65.0,29.86,0,29.32,10.0,39.0,190.0,,9.0
2014-01-14 13,756.0,1738.0,29.82,31.0,46.0,0.0,-1,,,56.0,29.83,0,29.29,10.0,40.0,190.0,,14.0
2014-01-14 14,756.0,1738.0,29.8,28.0,48.0,0.0,-1,,,46.0,29.81,0,29.27,10.0,41.0,180.0,,14.0
2014-01-14 15,756.0,1738.0,29.79,28.0,48.0,0.0,-1,,6.0,46.0,29.79,0,29.26,10.0,41.0,180.0,,17.0
2014-01-14 16,756.0,1738.0,29.8,29.0,47.0,0.0,-1,,,50.0,29.81,3,29.27,10.0,41.0,200.0,,8.0
2014-01-14 17,756.0,1738.0,29.81,31.0,45.0,0.0,-1,,,58.0,29.82,3,29.28,10.0,40.0,190.0,,8.0
2014-01-14 18,756.0,1738.0,29.84,34.0,47.0,,0,,3.0,61.0,29.85,3,29.31,10.0,42.0,260.0,24.0,18.0
2014-01-14 19,756.0,1739.0,29.87,37.0,42.0,0.0166666666667,0,,,82.0,29.88,3,29.34,9.33333333333,40.0,236.666666667,22.0,11.0
2014-01-14 20,756.0,1739.0,29.9,34.0,40.5,0.0,-1,,,77.5,29.93,3,29.37,10.0,38.0,260.0,25.0,15.0
2014-01-14 21,756.0,1739.0,29.925,28.0,38.5,0.0,-1,,1.0,66.0,29.94,4,29.395,10.0,34.5,285.0,25.5,19.0
2014-01-14 22,756.0,1739.0,29.95,25.0,36.0,0.0,-1,,,64.0,29.96,3,29.42,10.0,32.0,,,11.0
2014-01-14 23,756.0,1739.0,29.96,20.0,33.0,0.0,-1,,,58.0,29.97,0,29.43,10.0,29.0,280.0,,15.0
2014-01-15 00,756.0,1739.0,29.97,20.0,31.0,0.0,-1,,1.0,64.0,29.98,0,29.44,10.0,27.0,260.0,,13.0
2014-01-15 01,756.0,1739.0,29.97,17.0,30.0,0.0,-1,,,58.0,29.98,0,29.44,10.0,26.0,280.0,,9.0
2014-01-15 02,756.0,1739.0,29.98,18.0,29.0,0.0,-1,,,63.0,29.99,0,29.45,10.0,25.0,250.0,,9.0
2014-01-15 03,756.0,1739.0,29.99,19.0,29.0,0.0,-1,,3.0,66.0,30.0,4,29.46,10.0,26.0,230.0,,8.0
2014-01-15 04,756.0,1739.0,29.99,19.0,30.0,0.0,-1,,,64.0,30.0,4,29.46,10.0,26.0,250.0,,9.0
2014-01-15 05,756.0,1739.0,30.0,17.0,30.0,0.0,-1,,,58.0,30.01,4,29.47,10.0,26.0,270.0,,9.0
2014-01-15 06,756.0,1739.0,30.02,19.0,29.0,0.0,-1,,3.0,66.0,30.03,1,29.49,10.0,26.0,240.0,,7.0
2014-01-15 07,756.0,1739.0,30.04,18.0,29.0,0.0,-1,,,63.0,30.05,4,29.51,10.0,25.0,320.0,,8.0
2014-01-15 08,756.0,1739.0,30.06,19.5,28.0,,6,,,70.5,30.08,3,29.53,7.0,25.0,275.0,,8.5
2014-01-15 09,756.0,1739.0,30.08,18.0,29.0,,-1,,1.0,63.0,30.09,1,29.55,10.0,25.0,270.0,,10.0
2014-01-15 10,756.0,1739.0,30.09,15.0,30.0,0.0,-1,,,54.0,30.11,4,29.56,10.0,26.0,270.0,,9.0
2014-01-15 11,756.0,1739.0,30.09,15.0,29.0,0.0,-1,,,56.0,30.1,1,29.56,10.0,25.0,280.0,,9.0
2014-01-15 12,756.0,1739.0,30.07,17.0,29.0,,-1,,8.0,61.0,30.09,1,29.54,10.0,25.0,270.0,18.0,14.0
2014-01-15 13,756.0,1739.0,30.07,20.5,27.0,,6,,,76.8333333333,30.09,3,29.54,2.58333333333,25.0,298.0,,6.83333333333
2014-01-15 14,756.0,1739.0,30.07,19.75,27.75,,6,,,72.0,30.09,3,29.54,6.0,25.25,310.0,,6.0
2014-01-15 15,756.0,1739.0,30.075,17.5,27.5,,6,,3.0,66.0,30.1,1,29.545,8.0,24.5,270.0,,7.0
2014-01-15 16,756.0,1739.0,30.09,19.0,27.0,,6,,,72.0,30.11,2,29.56,3.0,24.0,270.0,,8.0
2014-01-15 17,756.0,1739.0,30.1,20.5,26.0,,6,,,79.5,30.12,3,29.57,3.5,24.0,270.0,,6.5
2014-01-15 18,756.0,1739.0,30.115,18.0,26.5,,-1,,3.0,70.0,30.14,2,29.585,9.5,23.5,275.0,,10.0
2014-01-15 19,755.0,1740.0,30.11,16.0,24.0,,-1,,,71.0,30.13,4,29.58,10.0,21.0,240.0,,7.0
2014-01-15 20,755.0,1740.0,30.11,16.0,23.0,0.0,-1,,,74.0,30.13,2,29.58,10.0,21.0,230.0,,6.0
2014-01-15 21,755.0,1740.0,30.11,17.0,23.0,0.0,-1,,5.0,78.0,30.13,3,29.58,10.0,21.0,230.0,,7.0
2014-01-15 22,755.0,1740.0,30.1,15.0,21.0,0.0,-1,,,78.0,30.12,1,29.57,10.0,19.0,230.0,,5.0
2014-01-15 23,755.0,1740.0,30.09,17.0,22.0,0.0,-1,,,82.0,30.11,1,29.56,10.0,20.0,220.0,,6.0
2014-01-16 00,755.0,1740.0,30.08,14.0,23.0,0.0,-1,,6.0,68.0,30.1,4,29.55,10.0,20.0,270.0,,14.0
2014-01-16 01,755.0,1740.0,30.07,12.0,21.0,0.0,-1,,,68.0,30.09,0,29.54,10.0,18.0,240.0,,7.0
2014-01-16 02,755.0,1740.0,30.05,12.0,18.0,0.0,-1,,,77.0,30.06,0,29.52,10.0,16.0,210.0,,8.0
2014-01-16 03,755.0,1740.0,30.05,12.0,18.0,0.0,-1,,6.0,77.0,30.06,0,29.52,10.0,16.0,230.0,,6.0
2014-01-16 04,755.0,1740.0,30.03,12.0,18.0,0.0,-1,,,77.0,30.05,0,29.5,10.0,16.0,200.0,,5.0
2014-01-16 05,755.0,1740.0,30.01,12.0,17.0,0.0,-1,,,80.0,30.04,0,29.48,10.0,16.0,0.0,,0.0
2014-01-16 06,755.0,1740.0,29.99,14.0,19.0,0.0,-1,,8.0,81.0,30.01,0,29.46,10.0,17.0,180.0,,8.0
2014-01-16 07,755.0,1740.0,29.97,15.0,20.0,0.0,-1,,,81.0,29.99,4,29.44,10.0,18.0,190.0,,13.0
2014-01-16 08,755.0,1740.0,29.96,16.0,22.0,0.0,-1,,,78.0,29.98,1,29.43,10.0,20.0,180.0,,10.0
2014-01-16 09,755.0,1740.0,29.97,17.0,24.0,0.0,-1,,5.0,75.0,29.99,2,29.44,10.0,22.0,190.0,,13.0
2014-01-16 10,755.0,1740.0,29.95,18.0,26.0,0.0,-1,,,71.0,29.97,4,29.42,10.0,23.0,200.0,24.0,14.0
2014-01-16 11,755.0,1740.0,29.93,19.0,27.0,,6,,,73.0,29.94,3,29.4,4.0,24.0,185.0,,11.5
2014-01-16 12,755.0,1740.0,29.89,20.5,27.5,,6,,8.0,75.5,29.88,3,29.36,1.9375,25.25,195.0,21.0,15.25
2014-01-16 13,755.0,1740.0,29.83,22.5,27.0,,6,,,83.0,29.84,3,29.3,1.125,25.0,180.0,22.0,14.0
2014-01-16 14,755.0,1740.0,29.8066666667,23.0,27.3333333333,,6,,,83.6666666667,29.82,3,29.2766666667,4.66666666667,25.3333333333,180.0,21.0,13.0
2014-01-16 15,755.0,1740.0,29.8,23.0,28.0,0.0,-1,,,81.0,29.82,4,29.27,10.0,26.0,190.0,,11.0
2014-01-16 16,755.0,1740.0,29.8,23.0,29.5,0.0,-1,,,76.5,29.82,1,29.27,10.0,27.0,180.0,,10.0
